Raw Symbols
Total Count  : 21842
Total Size   : 1073672
Unattributed : 175711
--------------------------------------
Sorted by Size
        Size Section/Type  Name                                                                                                                      Source
         321            8  struct winrt::Microsoft::AI::MachineLearning::ILearningModelFeatureValue winrt::make<T>(const struct winrt::Windows::Foundation::Collections::IMap<T> & const)
         304            2  public: __cdecl std::vector<T>::vector<T>(class std::vector<T> const &)
         304            2  public: virtual int __cdecl winrt::impl::produce<T>::IndexOf(short,unsigned int *,bool *)
         301           31  public: virtual void * __cdecl std::_Ref_count_obj2<T>::`scalar deleting destructor'
         299           13  public: struct winrt::Windows::Foundation::Collections::IVectorView<T> __cdecl _winml::TensorBase<T>::Shape(void)
         298            2  public: virtual int __cdecl winrt::impl::produce<T>::IndexOf(double,unsigned int *,bool *)
         297            2  public: virtual __cdecl std::basic_stringbuf<T>::~basic_stringbuf<T>(void)
         296            2  public: virtual int __cdecl winrt::impl::produce<T>::IndexOf(float,unsigned int *,bool *)
         286            2  public: virtual int __cdecl winrt::impl::produce<T>::GetAt(unsigned int,double *)
         286            2  public: virtual int __cdecl winrt::impl::produce<T>::GetAt(unsigned int,float *)
         278            2  public: virtual int __cdecl winrt::impl::produce<T>::IndexOf(unsigned char,unsigned int *,bool *)
         276           21  static struct winrt::hstring _winml::Strings::HStringFromUTF8(const char *, unsigned __int64)
         275           19  public: __cdecl winrt::impl::com_array_proxy<T>::~com_array_proxy<T>(void)
         274            2  public: virtual int __cdecl winrt::impl::produce<T>::GetAt(unsigned int,int *)
         270            2  public: virtual int __cdecl winrt::impl::produce<T>::CreateFromArray(void *,unsigned int,float *,void * *)
         270            2  public: virtual int __cdecl winrt::impl::produce<T>::CreateFromArray(void *,unsigned int,unsigned char *,void * *)
         270            2  static void std::_Invoke_stored_explicit<T>(class std::tuple<T> *, struct std::integer_sequence<T>)
         267           18  public: virtual int __cdecl winrt::impl::produce<T>::Append(void *)
         264            5  static class std::basic_string<T> _winml::Strings::UTF8FromUnicode(const wchar_t *, unsigned __int64)
         262            2  public: virtual int __cdecl winrt::impl::produce<T>::GetAt(unsigned int,unsigned char *)
         260            2  public: unsigned __int64 __cdecl std::_Uhash_compare<T>::operator()<T>(struct winrt::hstring const &)const
         260            2  public: virtual int __cdecl winrt::impl::produce<T>::CreateFromShapeArrayAndDataArray(unsigned int,__int64 *,unsigned int,float *,void * *)
         260            2  public: virtual int __cdecl winrt::impl::produce<T>::CreateFromShapeArrayAndDataArray(unsigned int,__int64 *,unsigned int,unsigned char *,void * *)
         255            2  class std::_Func_impl_no_alloc<T> * std::_Global_new<T>(const class std::_Binder<T> & const)
         252          168  protected: int __cdecl winrt::impl::root_implements<T>::NonDelegatingGetTrustLevel(enum winrt::Windows::Foundation::TrustLevel *)
         242           13  public: virtual void * __cdecl _winml::TensorMemoryBufferReference<T>::`scalar deleting destructor'
         242            4  protected: struct std::_Tree_find_result<T> __cdecl std::_Tree<T>::_Find_lower_bound<T>(struct winrt::hstring const &)const
         240            2  std::basic_stringbuf<T>::`vftable'
         233            3  public: virtual int __cdecl winrt::impl::produce<T>::get_Value(void * *)
         232            8  public: virtual int __cdecl winrt::impl::produce<T>::HasKey(__int64,bool *)
         229           38  public: virtual int __cdecl winrt::impl::produce<T>::get_HasCurrent(bool *)
         224            7  std::_Ref_count_obj2<T>::`vftable'
         222            4  void std::pair<T>::pair<T><T>(class std::tuple<T> & const, class std::tuple<T> & const, struct std::integer_sequence<T>, struct std::integer_sequence<T>)
         221           13  public: virtual __cdecl _winml::TensorBase<T>::~TensorBase<T>(void)
         220            7  class std::_Func_base<T> * std::_Func_impl_no_alloc<T>::_Copy(void *)
         219           13  public: static class std::vector<T> __cdecl _winml::TensorBase<T>::GetAdjustedShape(class std::vector<T>,unsigned __int64)
         216            2  struct winrt::Windows::Foundation::Collections::IMap<T> __cdecl winrt::make<T>(class std::unordered_map<T> &&)
         210           13  static  `_winml::TensorBase<T>::GetD3D12Resource'...'::catch$3()
         204           41  public: virtual int __cdecl winrt::impl::produce<T>::get_Kind(enum winrt::Microsoft::AI::MachineLearning::LearningModelFeatureKind *)
         204           13  public: virtual long __cdecl _winml::TensorMemoryBufferReference<T>::GetBuffer(unsigned char * *,unsigned int *)
         200            2  public: virtual int __cdecl winrt::impl::produce<T>::GetMany(unsigned int,unsigned int,__int64 *,unsigned int *)
         200            2  public: virtual int __cdecl winrt::impl::produce<T>::GetMany(unsigned int,unsigned int,unsigned __int64 *,unsigned int *)
         199            3  public: __cdecl std::unordered_map<T>::~unordered_map<T>(void)
         199            2  public: virtual int __cdecl winrt::impl::produce<T>::GetMany(unsigned int,unsigned int,int *,unsigned int *)
         199            2  public: virtual int __cdecl winrt::impl::produce<T>::GetMany(unsigned int,unsigned int,unsigned int *,unsigned int *)
         195            3  public: __cdecl std::_Tidy_guard<T>::~_Tidy_guard<T>(void)
         194            6  public: void __cdecl std::_Hash_vec<T>::_Assign_grow(unsigned __int64,class std::_List_unchecked_iterator<T>)
         194            2  public: virtual int __cdecl winrt::impl::produce<T>::GetResults(void * *)
         190            2  public: void __cdecl std::basic_ostringstream<T>::`vbase destructor'
         189           42  public: unsigned long __cdecl winrt::implements<T>::Release(void)
         181            2  class std::_Func_impl_no_alloc<T> * std::_Global_new<T>(class std::_Binder<T> *)
         177           15  struct winrt::impl::abi<T>::type * __cdecl winrt::impl::find_iid<T>(struct _winml::SequenceBase<T> const *,struct winrt::guid const &)
         177            8  struct winrt::impl::abi<T>::type * __cdecl winrt::impl::find_iid<T>(struct _winml::MapBase<T> const *,struct winrt::guid const &)
         174           19  public: virtual int __cdecl winrt::impl::produce<T>::ActivateInstance(void * *)
         168           18  public: virtual int __cdecl winrt::impl::produce<T>::ReplaceAll(unsigned int,void * *)
         164           14  public: virtual int __cdecl winrt::impl::produce<T>::get_Shape(void * *)
         164            2  struct winrt::Windows::Foundation::Collections::IVector<T> __cdecl CastToWinrtSequenceOfMaps<T>(struct IInspectable *)
         163           13  public: virtual long __cdecl _winml::TensorBase<T>::GetBuffer(unsigned char * *,unsigned int *)
         160            5  winrt::impl::delegate<T>::type<T>::`vftable'
         160            5  winrt::impl::factory_storage<T>::factory
         160            2  protected: unsigned int __cdecl winrt::impl::root_implements<T>::subtract_reference(void)
         159           13  public: static __int64 __cdecl _winml::TensorBase<T>::ShapeSize(class std::vector<T>)
         158           20  static struct winrt::hstring _winml::Strings::HStringFromUTF8(const char *)
         158            5  public: virtual int __cdecl winrt::impl::produce<T>::get_Description(void * *)
         158            5  public: virtual int __cdecl winrt::impl::produce<T>::get_Name(void * *)
         156           38  public: virtual void * __cdecl winrt::iterable_base<T>::iterator::`scalar deleting destructor'
         156            5  static void wil::details::`dynamic initializer for '...''
         155            2  public: virtual int __cdecl winrt::impl::produce<T>::IndexOf(__int64,unsigned int *,bool *)
         155            2  public: virtual int __cdecl winrt::impl::produce<T>::IndexOf(unsigned __int64,unsigned int *,bool *)
         154            2  public: virtual int __cdecl winrt::impl::produce<T>::IndexOf(int,unsigned int *,bool *)
         154            2  public: virtual int __cdecl winrt::impl::produce<T>::IndexOf(unsigned int,unsigned int *,bool *)
         152            3  winrt::Microsoft::AI::MachineLearning::implementation::MapInt64BitToDouble::`vftable'
         152            3  winrt::Microsoft::AI::MachineLearning::implementation::TensorDouble::`vftable'
         152            3  winrt::Microsoft::AI::MachineLearning::implementation::TensorString::`vftable'
         152            3  winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt16Bit::`vftable'
         152            3  winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt32Bit::`vftable'
         152            3  winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt64Bit::`vftable'
         152            3  winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt8Bit::`vftable'
         151            2  public: virtual int __cdecl winrt::impl::produce<T>::get_Completed(void * *)
         150            2  HRESULT std::_Call_binder<T>(struct std::_Invoker_ret<T>, struct std::integer_sequence<T>,  * & const, class std::tuple<T> & const, class std::tuple<T> *)
         147           27  struct winrt::Windows::Foundation::Collections::IIterator<T> __cdecl winrt::impl::begin<T>(struct winrt::Windows::Foundation::Collections::IIterable<T> const &)
         144            8  static  `winrt::impl::produce<T>::Lookup'...'::catch$4()
         144            3  static  `_winml::D3DDeviceCache::D3DDeviceCache'...'::dtor$8()
         143           13  public: static bool __cdecl _winml::TensorBase<T>::HasFreeDimensions(class std::vector<T> const &)
         141           15  public: class std::shared_ptr<T> & __cdecl std::shared_ptr<T>::operator=(class std::shared_ptr<T> &&)
         141           13  private: virtual void __cdecl std::_Ref_count<T>::_Destroy(void)
         140           13  public: struct winrt::event_token __cdecl _winml::TensorMemoryBufferReference<T>::Closed(struct winrt::Windows::Foundation::TypedEventHandler<T> const &)
         139           13  public: __cdecl std::_Temporary_owner<T>::~_Temporary_owner<T>(void)
         139            3  protected: struct std::_List_node<T> * __cdecl std::_Hash<T>::_Insert_new_node_before(unsigned __int64,struct std::_List_node<T> * const,struct std::_List_node<T> * const)
         139            2  public: virtual int __cdecl winrt::impl::produce<T>::GetAt(unsigned int,short *)
         139            2  public: virtual int __cdecl winrt::impl::produce<T>::GetAt(unsigned int,unsigned short *)
         138            2  public: __cdecl std::basic_ostream<T>::sentry::~sentry(void)
         138            2  public: virtual int __cdecl winrt::impl::produce<T>::GetAt(unsigned int,__int64 *)
         138            2  public: virtual int __cdecl winrt::impl::produce<T>::GetAt(unsigned int,unsigned __int64 *)
         138            2  public: virtual int __cdecl winrt::impl::produce<T>::GetMany(unsigned int,unsigned int,bool *,unsigned int *)
         134            5  public: virtual unsigned int __cdecl winrt::impl::implements_delegate<T>::Release(void)
         132            6  void std::fill<T>(class std::_List_unchecked_iterator<T> *, class std::_List_unchecked_iterator<T> *, const class std::_List_unchecked_iterator<T> & const)
         132            5  public: virtual int __cdecl winrt::impl::produce<T>::get_Key(void * *)
         132            2  HRESULT Microsoft::WRL::Details::MakeAndInitialize<T>(class Microsoft::WRL::Details::ComPtrRef<T>, class _winml::OnnxruntimeEngineFactory * *)
         131          168  private: virtual struct winrt::impl::abi<T>::type * __cdecl winrt::implements<T>::get_unknown(void)const
         131           13  void __cdecl std::_Destroy_in_place<T>(class _winml::Tensor<T> &)
         131            8  public: __cdecl std::map<T>::~map<T>(void)
         130          149  public: unsigned int __cdecl winrt::impl::root_implements<T>::AddRef(void)
         130            5  void std::unique_ptr<T>::~unique_ptr<T>()
         130            2  public: virtual int __cdecl winrt::impl::produce<T>::GetAt(unsigned int,bool *)
         128            3  winrt::impl::producers_base<T>::`vftable'
         126            4  public: virtual int __cdecl winrt::impl::produce<T>::Remove(__int64)
         125           13  void __cdecl std::_Construct_in_place<T>(struct _winml::TensorResources<T> &)
         123           11  public: virtual int __cdecl winrt::impl::produce<T>::Split(void * *,void * *)
         122           38  public: virtual int __cdecl winrt::impl::produce<T>::GetView(void * *)
         122            7  static  `std::operator<
         122            2  struct winrt::impl::abi<T>::type * __cdecl winrt::impl::find_iid<T>(struct std::experimental::coroutine_traits<T>::promise_type const *,struct winrt::guid const &)
         120            3  winrt::Microsoft::AI::MachineLearning::implementation::LearningModelDevice::`vftable'
         118            2  public: virtual void * __cdecl std::basic_ostringstream<T>::`scalar deleting destructor'
         114           80  static  `winrt::impl::as<T>'...'::dtor$0()
         114            3  static  `_winml::error_strings::ToString'...'::dtor$10()
         113            2  public: __cdecl std::basic_string<T>::~basic_string<T>(void)
         112            4  public: virtual int __cdecl winrt::impl::produce<T>::get_IsRequired(bool *)
         112            2  std::experimental::coroutine_traits<T>::promise_type::`vftable'
         112            2  winrt::impl::promise_base<T>::`vftable'
         112            2  winrt::Microsoft::AI::MachineLearning::implementation::ImageFeatureValue::`vftable'
         110           17  public: virtual int __cdecl winrt::impl::produce<T>::Close(void)
         110           13  struct winrt::impl::abi<T>::type * __cdecl winrt::impl::find_iid<T>(class _winml::TensorMemoryBufferReference<T> const *,struct winrt::guid const &)
         108           12  static  `_winml::TensorResources<T>::GetBuffer'...'::catch$6()
         107           13  void __cdecl std::_Destroy_in_place<T>(struct _winml::TensorResources<T> &)
         106           18  public: virtual int __cdecl winrt::impl::produce<T>::InsertAt(unsigned int,void *)
         105           13  static  `_winml::TensorMemoryBufferReference<T>::GetBuffer'...'::catch$3()
         105           12  static  `_winml::TensorBase<T>::CreateFromD3D12Resource'...'::catch$12()
         105            7  class std::_Func_base<T> * std::_Func_impl_no_alloc<T>::_Move(void *)
         104            3  public: void __cdecl std::_Tree<T>::clear(void)
         104            2  public: virtual void * __cdecl std::basic_stringbuf<T>::`scalar deleting destructor'
         104            2  public: virtual void * __cdecl winrt::impl::promise_base<T>::`scalar deleting destructor'
         103            2  public: struct winrt::hresult __cdecl winrt::impl::promise_base<T>::ErrorCode(void)
         103            2  static void std::`dynamic atexit destructor for '...''
         102            8  public: class std::_Tree_unchecked_const_iterator<T> & __cdecl std::_Tree_unchecked_const_iterator<T>::operator++(void)
         102            2  public: virtual int __cdecl winrt::impl::produce<T>::IndexOf(bool,unsigned int *,bool *)
         100           15  void std::_Alloc_construct_ptr<T>::~_Alloc_construct_ptr<T>()
          99           13  public: void __cdecl _winml::TensorBase<T>::Close(void)
          98            4  void std::pair<T>::pair<T><T>(struct std::piecewise_construct_t, class std::tuple<T>, class std::tuple<T>)
          96           73  public: virtual unsigned long __cdecl winrt::implements<T>::AddRef(void)
          96            2  winrt::Microsoft::AI::MachineLearning::implementation::MapInt64BitToInt64Bit::`vftable'
          96            2  winrt::Microsoft::AI::MachineLearning::implementation::MapInt64BitToString::`vftable'
          96            2  winrt::Microsoft::AI::MachineLearning::implementation::MapStringToInt64Bit::`vftable'
          96            2  winrt::Microsoft::AI::MachineLearning::implementation::SequenceFeatureDescriptor::`vftable'
          92            3  public: __cdecl std::_Tree<T>::~_Tree<T>(void)
          91           11  static  `winrt::impl::produce<T>::get_Current'...'::catch$4()
          91            2  public: virtual int __cdecl winrt::impl::produce<T>::get_Status(enum winrt::Windows::Foundation::AsyncStatus *)
          90            8  public: virtual long __cdecl _winml::MapBase<T>::get_KeyKind(enum winrt::Microsoft::AI::MachineLearning::TensorKind *)
          90            2  struct winrt::impl::fast_iterator<T> __cdecl winrt::impl::end<T>(struct winrt::Windows::Foundation::Collections::IVectorView<T> const &)
          89           42  public: __cdecl std::shared_ptr<T>::~shared_ptr<T>(void)
          89            8  public: virtual long __cdecl _winml::MapBase<T>::AbiRepresentation(struct winrt::Windows::Foundation::IInspectable &)
          89            8  public: void __cdecl std::_Tree_val<T>::_Rrotate(struct std::_Tree_node<T> *)
          88            2  _winml::OnnruntimeModel::`vftable'
          88            2  _winml::TensorMemoryBufferReference<T>::`vftable'
          88            2  _winml::VectorBuffer::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::factory_implementation::LearningModel::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::factory_implementation::LearningModelDevice::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::factory_implementation::TensorBoolean::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::factory_implementation::TensorDouble::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::factory_implementation::TensorFloat::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::factory_implementation::TensorFloat16Bit::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::factory_implementation::TensorInt16Bit::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::factory_implementation::TensorInt32Bit::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::factory_implementation::TensorInt64Bit::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::factory_implementation::TensorInt8Bit::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::factory_implementation::TensorString::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::factory_implementation::TensorUInt16Bit::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::factory_implementation::TensorUInt32Bit::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::factory_implementation::TensorUInt64Bit::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::factory_implementation::TensorUInt8Bit::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::implementation::LearningModelBinding::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::implementation::LearningModelEvaluationResult::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::implementation::SequenceMapInt64BitFloat::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::implementation::SequenceMapStringFloat::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::implementation::SequenceTensorBoolean::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::implementation::SequenceTensorDouble::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::implementation::SequenceTensorFloat::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::implementation::SequenceTensorString::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::implementation::SequenceTensorUInt16Bit::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::implementation::SequenceTensorUInt32Bit::`vftable'
          88            2  winrt::Microsoft::AI::MachineLearning::implementation::SequenceTensorUInt64Bit::`vftable'
          86            4  public: struct winrt::hstring __cdecl winrt::impl::consume_IKeyValuePair<T>::Key(void)const
          86            2  public: struct winrt::hstring __cdecl winrt::impl::consume_IKeyValuePair<T>::Value(void)const
          85            8  public: void __cdecl std::_Tree_val<T>::_Lrotate(struct std::_Tree_node<T> *)
          85            2  int winrt::impl::produce_base<T>::GetIids(unsigned int *, struct winrt::guid * *)
          84           13  static  `_winml::error_strings::ToString'...'::dtor$0()
          83            2  static  `std::_Callback_once<T>'...'::catch$3()
          82           11  static  `_winml::TensorBase<T>::GetAsVectorView<T>'...'::dtor$6()
          81          119  private: void __cdecl winrt::com_ptr<T>::unconditional_release_ref(void)
          80            8  public: virtual void * __cdecl Microsoft::WRL::RuntimeClass<T>::`scalar deleting destructor'
          78           15  public: virtual void * __cdecl _winml::SequenceBase<T>::`scalar deleting destructor'
          74           16  static  `winrt::make<T>'...'::dtor$2()
          74            4  static  `_winml::error_strings::ToString'...'::dtor$3()
          74            4  static class std::basic_string<T> _winml::Strings::UTF8FromHString(const struct winrt::hstring & const)
          74            2  void std::_Func_impl_no_alloc<T>::_Do_call(HRESULT *)
          70           13  public: virtual int __cdecl winrt::impl::produce<T>::add_Closed(void *,struct winrt::event_token *)
          70            2  int std::_Callback_once<T>(void *, void *, void * *)
          66            2  void __cdecl std::_Destroy_in_place<T>(struct std::pair<T> &)
          65            2  public: class Microsoft::WRL::ComPtr<T> & __cdecl Microsoft::WRL::ComPtr<T>::operator=(class Microsoft::WRL::ComPtr<T> &&)
          64            2  static  `CommonDeviceHelpers::RunDelayLoadedApi<T>'...'::filt$0()
          64            2  std::_Ref_count<T>::`vftable'
          63           73  public: virtual long __cdecl winrt::implements<T>::QueryInterface(struct _GUID const &,void * *)
          63           31  private: virtual void __cdecl std::_Ref_count_obj2<T>::_Destroy(void)
          60           13  public: enum winrt::Microsoft::AI::MachineLearning::TensorKind __cdecl _winml::TensorBase<T>::TensorKind(void)
          58           13  static  `std::_Construct_in_place<T>'...'::dtor$2()
          58            2  struct winrt::Windows::Graphics::Imaging::SoftwareBitmap __cdecl winrt::impl::call_factory<T>(class <T> &&)
          57            3  static  `_winml::D3DDeviceCache::D3DDeviceCache'...'::dtor$10()
          57            3  static  `_winml::D3DDeviceCache::D3DDeviceCache'...'::dtor$11()
          57            3  static  `_winml::D3DDeviceCache::D3DDeviceCache'...'::dtor$12()
          57            3  static  `_winml::D3DDeviceCache::D3DDeviceCache'...'::dtor$13()
          57            3  static  `_winml::D3DDeviceCache::D3DDeviceCache'...'::dtor$14()
          57            3  static  `_winml::D3DDeviceCache::D3DDeviceCache'...'::dtor$9()
          56            7  const class type_info & const std::_Func_impl_no_alloc<T>::_Target_type()
          56            2  static void `PheonixSingleton<T>'...'::`dynamic atexit destructor for '...''
          53            2  static  `_winml::TensorBase<T>::GetAsVectorView<T>'...'::dtor$7()
          53            2  void __cdecl std::_Deallocate<T>(void *,unsigned __int64)
          52           39  static  `winrt::make<T>'...'::dtor$6()
          52           13  _winml::TensorKindFrom<T>::Type
          52           13  public: virtual void * __cdecl _winml::TensorBase<T>::`scalar deleting destructor'
          52            2  public: virtual int __cdecl winrt::impl::produce<T>::get_Value(double *)
          52            2  public: virtual int __cdecl winrt::impl::produce<T>::get_Value(float *)
          52            2  void std::_Binder<T>::~_Binder<T>()
          51            2  public: __cdecl std::_Func_class<T>::~_Func_class<T>(void)
          50          168  public: virtual struct winrt::impl::abi<T>::type * __cdecl winrt::implements<T>::find_inspectable(void)const
          50           14  static  `winrt::impl::produce<T>::GetMany'...'::catch$6()
          50            3  static  `winrt::impl::produce<T>::put_Completed'...'::catch$8()
          50            2  static  `winrt::Microsoft::AI::MachineLearning::implementation::CPUTensorize'...'::dtor$6()
          49            4  public: virtual int __cdecl winrt::impl::produce<T>::get_Key(__int64 *)
          49            2  public: virtual int __cdecl winrt::impl::produce<T>::get_Value(__int64 *)
          49            2  static void `dynamic initializer for '...''
          48           13  static  `_winml::TensorBase<T>::GetAsVectorView<T>'...'::dtor$0()
          48           11  static  `_winml::error_strings::ToString'...'::dtor$1()
          48            8  static  `winrt::single_threaded_map<T>'...'::dtor$0()
          48            5  static  `_winml::compatibility_details::verify<T>'...'::dtor$3()
          48            3  static  `_winml::D3DDeviceCache::D3DDeviceCache'...'::dtor$1()
          48            3  static  `_winml::D3DDeviceCache::D3DDeviceCache'...'::dtor$2()
          48            3  static  `_winml::D3DDeviceCache::D3DDeviceCache'...'::dtor$3()
          48            3  static  `_winml::D3DDeviceCache::D3DDeviceCache'...'::dtor$4()
          48            3  static  `_winml::D3DDeviceCache::D3DDeviceCache'...'::dtor$5()
          48            3  static  `_winml::D3DDeviceCache::D3DDeviceCache'...'::dtor$6()
          48            3  static  `_winml::D3DDeviceCache::D3DDeviceCache'...'::dtor$7()
          48            3  static  `std::unordered_map<T>::unordered_map<T>'...'::dtor$1()
          48            3  static  `winrt::Microsoft::AI::MachineLearning::implementation::ImageFeatureValue::ImageFeatureValue'...'::dtor$1()
          48            3  static  `winrt::Microsoft::AI::MachineLearning::implementation::ImageFeatureValue::ImageFeatureValue'...'::dtor$2()
          48            3  static  `winrt::Microsoft::AI::MachineLearning::implementation::ImageFeatureValue::ImageFeatureValue'...'::dtor$3()
          47           12  void * * __cdecl IID_PPV_ARGS_Helper<T>(class Microsoft::WRL::Details::ComPtrRef<T>)
          47            7  public: __cdecl std::_Hash_vec<T>::~_Hash_vec<T>(void)
          47            6  static  `winrt::impl::produce<T>::GetMany'...'::catch$4()
          47            4  static  `winrt::impl::produce<T>::Insert'...'::catch$9()
          47            2  public: virtual int __cdecl winrt::impl::produce<T>::get_ErrorCode(int *)
          46            2  struct winrt::Windows::Foundation::Collections::IMap<T> __cdecl winrt::single_threaded_map<T>(class std::unordered_map<T> &&)
          45           12  static  `_winml::TensorBase<T>::CreateFromIterable'...'::catch$28()
          45            6  int std::_Call_binder<T>(struct std::_Invoker_ret<T>, struct std::integer_sequence<T>,  * & const, class std::tuple<T> & const, class std::tuple<T> *)
          44           89  static  `winrt::impl::root_implements<T>::NonDelegatingGetRuntimeClassName'...'::catch$6()
          44           80  static  `winrt::impl::root_implements<T>::NonDelegatingGetRuntimeClassName'...'::catch$2()
          44           20  static  `winrt::impl::produce<T>::GetMany'...'::catch$0()
          44           18  static  `winrt::impl::produce<T>::ActivateInstance'...'::catch$2()
          44           12  static  `winrt::impl::produce<T>::CreateFromBuffer'...'::catch$5()
          44           10  static  `winrt::impl::produce<T>::RemoveAt'...'::catch$0()
          44            5  static  `winrt::impl::produce<T>::get_Key'...'::catch$4()
          44            3  static  `winrt::impl::produce<T>::RemoveAt'...'::catch$2()
          44            2  int winrt::impl::produce_base<T>::QueryInterface(const struct winrt::guid & const, void * *)
          44            2  static  `winrt::impl::delegate<T>::type<T>::Invoke'...'::catch$3()
          44            2  static  `winrt::impl::produce<T>::GetAt'...'::catch$4()
          43            2  protected: void __cdecl winrt::impl::promise_base<T>::rethrow_if_failed(void)const
          43            2  public: __cdecl std::basic_ostream<T>::_Sentry_base::~_Sentry_base(void)
          42           15  public: virtual long __cdecl _winml::SequenceBase<T>::IsPlaceholder(bool *)
          42           13  public: virtual int __cdecl winrt::impl::produce<T>::remove_Closed(struct winrt::event_token)
          42            8  public: virtual long __cdecl _winml::MapBase<T>::IsPlaceholder(bool *)
          41           17  public: __cdecl Microsoft::WRL::ComPtr<T>::~ComPtr<T>(void)
          41           13  static  `_winml::TensorBase<T>::Create'...'::dtor$0()
          41           13  static  `_winml::TensorBase<T>::CreateFromArrayInternal'...'::dtor$3()
          41           13  static  `_winml::TensorBase<T>::CreateReference'...'::dtor$0()
          41           13  static  `_winml::TensorBase<T>::Shape'...'::dtor$4()
          41            3  static  `winrt::impl::promise_base<T>::unhandled_exception'...'::catch$10()
          41            3  static  `winrt::impl::promise_base<T>::unhandled_exception'...'::catch$11()
          40            5  _winml::TensorResources<T>::`vftable'
          40            3  static  `winrt::impl::promise_base<T>::ErrorCode'...'::catch$2()
          40            3  static  `winrt::Microsoft::AI::MachineLearning::implementation::LearningModel::LearningModel'...'::dtor$2()
          39           13  static  `_winml::TensorBase<T>::CreateFromArray'...'::catch$11()
          39           13  static  `_winml::TensorBase<T>::CreateReference'...'::catch$13()
          39           13  static  `_winml::TensorBase<T>::Shape'...'::catch$9()
          39           13  static  `_winml::TensorMemoryBufferReference<T>::Capacity'...'::catch$2()
          39           13  static  `_winml::TensorMemoryBufferReference<T>::Closed'...'::catch$0()
          39           11  static  `_winml::TensorBase<T>::GetAsVectorView<T>'...'::catch$11()
          38           44  static  `winrt::impl::consume_IIterable<T>::First'...'::dtor$0()
          38           20  static  `_winml::Strings::HStringFromUTF8'...'::dtor$0()
          38           13  static  `_winml::TensorBase<T>::CreateReference'...'::dtor$8()
          38            6  void std::uninitialized_fill<T>(class std::_List_unchecked_iterator<T> *, class std::_List_unchecked_iterator<T> *, const class std::_List_unchecked_iterator<T> & const)
          38            5  static  `_winml::MapBase<T>::Create'...'::dtor$16()
          38            4  static  `_winml::MapBase<T>::Create'...'::dtor$15()
          38            4  static  `FillMapTensors<T>::Run'...'::dtor$22()
          38            4  static  `winrt::impl::consume_IKeyValuePair<T>::Key'...'::dtor$0()
          38            3  static  `_winml::MapBase<T>::Create'...'::dtor$14()
          38            3  static  `FillMapTensors<T>::Run'...'::dtor$19()
          38            2  static  `CreateSequenceOfMapsValue<T>'...'::dtor$10()
          38            2  static  `winrt::Microsoft::AI::MachineLearning::implementation::LearningModelSession::GetOptimizedModel'...'::dtor$0()
          38            2  void `std::_Global_new<T>'...'::_Guard_type::~_Guard_type()
          37            4  static struct winrt::hstring _winml::Strings::HStringFromUTF8(const class std::basic_string<T> & const)
          36           13  static  `_winml::TensorBase<T>::CreateFromArrayInternal'...'::dtor$0()
          36            5  static  `winrt::impl::factory_cache_entry<T>::call<T>'...'::dtor$0()
          36            4  static  `std::_Hash<T>::_Try_emplace<T>'...'::dtor$0()
          36            4  static  `std::_Hash<T>::_Try_emplace<T>'...'::dtor$1()
          36            3  static  `_winml::D3DDeviceCache::D3DDeviceCache'...'::dtor$0()
          36            3  static  `winrt::Microsoft::AI::MachineLearning::implementation::LearningModel::LearningModel'...'::dtor$0()
          33           13  public: virtual void * __cdecl std::_Ref_count<T>::`scalar deleting destructor'
          32           38  static  `winrt::make<T>'...'::dtor$7()
          32           25  static  `winrt::make<T>'...'::dtor$9()
          32           14  static  `_winml::TensorBase<T>::TensorBase<T>'...'::dtor$1()
          32           14  static  `_winml::TensorBase<T>::TensorBase<T>'...'::dtor$2()
